Accident_Index,Date,Time,Road_Class,Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions
A201245GU68321,2012-02-19,17:14:00,3,6,30,3,4,1,1
A201245GU68402,2012-02-25,16:44:00,3,6,30,8,1,1,1
A201245GU68407,2012-02-28,08:25:00,3,6,30,1,1,9,1
A201245GU68413,2012-02-17,16:50:00,3,3,40,7,1,1,1
A201245GU68417,2012-02-14,19:42:00,5,6,30,1,4,1,1
A201245GU68419,2012-02-21,08:59:00,3,7,70,5,1,1,1
A201245GU68423,2012-02-18,19:55:00,3,6,30,0,4,8,2
A201245GU68447,2012-02-25,23:26:00,5,6,30,8,4,1,1
A201245GU68448,2012-02-27,18:40:00,6,6,30,3,4,1,2
A201245GU68450,2012-02-20,07:05:00,3,6,30,3,1,1,4
A201245GU68505,2012-02-26,11:16:00,4,1,40,1,1,1,1
A201245GU68513,2012-02-25,10:25:00,3,3,70,0,1,1,1
A201245GU68523,2012-02-21,07:10:00,6,6,30,0,1,1,1
A201245GU68555,2012-02-29,16:15:00,3,6,30,0,1,1,1
A201245GU68599,2012-02-27,17:07:00,3,6,30,7,7,9,1
A201245GU68602,2012-02-27,21:40:00,3,1,30,1,4,1,1
A201245GU68603,2012-02-29,06:40:00,3,6,50,0,6,1,1
A201245GU68626,2012-03-02,15:50:00,4,6,30,0,1,1,1
A201245GU68662,2012-02-25,10:15:00,3,1,30,1,1,1,1
A201245GU68663,2012-02-26,11:06:00,3,1,30,1,1,1,1
A201245GU68699,2012-03-02,13:11:00,3,1,30,1,1,1,1
A201245GU68700,2012-03-02,12:22:00,3,3,70,5,1,1,1
A201245GU68742,2012-03-07,11:00:00,3,6,40,0,1,2,2
A201245GU68801,2012-03-09,20:43:00,3,6,30,8,4,1,1
A201245GU68810,2012-03-03,12:28:00,3,6,50,0,1,1,1
A201245GU68814,2012-03-05,13:15:00,4,6,60,5,1,1,1
A201245GU68821,2012-02-24,13:42:00,3,3,50,5,1,1,1
A201245GU68847,2012-03-02,15:56:00,3,6,40,0,1,1,1
A201245GU68865,2012-03-07,11:01:00,5,6,40,7,1,2,2
A201245GU68886,2012-03-11,11:03:00,3,7,30,1,1,1,1
A201245GU68903,2012-03-12,14:42:00,5,6,30,9,1,1,1
A201245GU68913,2012-03-10,15:41:00,4,6,40,3,1,1,1
A201245GU68938,2012-03-14,17:00:00,3,3,70,0,1,1,1
A201245GU69004,2012-03-07,15:26:00,6,6,30,0,1,1,1
A201245GU69092,2012-03-16,07:45:00,6,6,30,0,1,1,1
A201245GU69135,2012-03-23,19:10:00,3,6,30,8,6,1,1
A201245GU69141,2012-03-23,17:20:00,1,3,70,0,1,1,1
A201245GU69176,2012-03-21,14:30:00,3,1,30,1,1,1,1
A201245GU69231,2012-03-25,14:41:00,3,7,30,5,1,1,1
A201245GU69240,2012-03-23,09:12:00,3,6,50,3,1,1,1
A201245GU69348,2012-03-31,01:18:00,3,1,30,1,4,1,1
A201245GU69356,2012-03-26,10:25:00,6,6,30,3,1,1,1
A201245GU69376,2012-03-27,08:27:00,3,6,30,3,1,1,1
A201245GU69381,2012-03-28,17:00:00,3,6,40,3,1,1,1
A201245GU69411,2012-03-30,09:14:00,6,6,30,0,1,1,1
A201245GU69416,2012-03-30,11:14:00,6,6,30,3,1,1,1
A201245GU69418,2012-03-26,15:10:00,3,6,40,8,1,1,1
A201245GU69426,2012-04-03,07:20:00,3,1,40,1,1,1,1
A201245GU69549,2012-03-27,16:50:00,3,6,30,3,1,1,1
A201245GU69623,2012-04-02,17:40:00,3,3,40,7,1,1,1
A201245GU69632,2012-04-09,21:10:00,5,6,30,0,6,2,2
A201245GU69673,2012-04-18,12:25:00,3,6,30,6,1,2,2
A201245GU69678,2012-04-13,12:51:00,1,3,70,1,1,1,1
A201245GU69681,2012-04-16,15:35:00,3,1,30,1,1,1,1
A201245GU69688,2012-04-09,20:03:00,3,6,60,3,6,2,2
A201245GU69770,2012-04-13,13:53:00,5,6,30,0,1,1,2
A201245GU69771,2012-04-07,06:30:00,4,6,40,8,1,2,2
A201245GU69820,2012-04-10,14:50:00,3,1,30,1,1,1,1
A201245GU69829,2012-04-08,18:15:00,6,6,30,0,1,1,1
A201245GU69843,2012-04-20,16:22:00,3,6,40,3,1,2,2
A201245GU69857,2012-04-19,12:20:00,6,6,30,3,1,9,1
A201245GU69880,2012-04-14,10:16:00,3,6,30,3,1,1,2
A201245GU69888,2012-04-16,15:10:00,3,6,40,8,1,1,1
A201245GU69909,2012-04-18,08:11:00,3,3,60,0,1,2,2
A201245GU69910,2012-04-24,07:20:00,3,6,30,0,1,9,1
A201245GU69928,2012-04-19,17:07:00,3,3,70,0,1,2,2
A201245GU69944,2012-04-25,08:15:00,3,6,40,3,1,2,2
A201245GU69983,2012-04-19,16:50:00,3,3,70,0,1,2,2
A201245GU70019,2012-04-19,15:25:00,3,6,30,7,1,9,1
A201245GU70022,2012-04-19,17:29:00,3,3,70,0,1,2,2
A201245GU70065,2012-04-21,11:28:00,3,3,70,0,1,9,1
A201245GU70104,2012-04-24,08:34:00,5,6,30,3,1,2,2
A201245GU70170,2012-05-03,07:07:00,6,6,30,0,1,2,2
A201245GU70220,2012-04-27,17:50:00,3,6,40,0,1,1,1
A201245GU70252,2012-04-29,17:25:00,6,6,30,9,1,1,2
A201245GU70306,2012-05-10,19:12:00,3,3,40,1,1,1,2
A201245GU70312,2012-05-10,20:05:00,3,1,30,1,1,1,1
A201245GU70367,2012-04-03,09:25:00,3,3,40,0,1,1,2
A201245GU70394,2012-05-14,01:15:00,3,3,60,0,6,1,1
A201245GU70400,2012-04-23,10:10:00,3,3,30,7,1,2,2
A201245GU70475,2012-05-10,15:30:00,3,6,30,8,1,1,2
A201245GU70522,2012-05-11,09:04:00,3,6,40,0,1,1,1
A201245GU70599,2012-05-13,21:55:00,3,3,70,0,6,1,1
A201245GU70614,2012-05-14,08:53:00,1,3,70,0,1,1,1
A201245GU70663,2012-05-21,16:30:00,3,6,30,3,1,1,1
A201245GU70665,2012-05-17,06:37:00,1,3,70,0,1,1,1
A201245GU70694,2012-05-16,12:24:00,3,3,40,5,1,1,1
A201245GU70715,2012-05-24,07:45:00,6,6,30,8,1,1,1
A201245GU70757,2012-05-25,00:04:00,3,3,50,3,6,1,1
A201245GU70808,2012-05-24,12:00:00,3,6,30,6,1,1,1
A201245GU70820,2012-05-24,16:55:00,3,6,30,3,1,1,1
A201245GU70892,2012-06-01,11:15:00,5,6,30,0,1,1,1
A201245GU70916,2012-05-18,17:46:00,3,6,40,3,1,2,2
A201245GU70933,2012-05-30,10:40:00,3,6,30,3,1,1,1
A201245GU70935,2012-05-27,14:09:00,4,6,30,3,1,1,1
A201245GU70959,2012-05-28,20:10:00,3,6,40,0,1,1,1
A201245GU70963,2012-05-19,18:30:00,6,6,40,0,1,1,1
A201245GU71079,2012-05-28,06:00:00,6,6,30,3,1,1,1
A201245GU71118,2012-06-01,17:35:00,5,6,60,0,1,1,1
A201245GU71120,2012-06-08,10:22:00,3,6,30,6,1,1,1
A201245GU71127,2012-06-06,18:42:00,3,6,30,6,1,1,1
A201245GU71138,2012-05-20,12:23:00,4,6,60,9,1,1,1
A201245GU71140,2012-06-04,23:02:00,3,3,30,0,4,1,1
A201245GU71205,2012-06-10,13:34:00,3,6,30,6,1,1,1
A201245GU71224,2012-05-19,16:25:00,6,1,30,2,1,1,1
A201245GU71232,2012-06-08,07:40:00,3,6,30,8,1,2,2
A201245GU71385,2012-06-07,13:23:00,3,6,40,3,1,1,2
A201245GU71424,2012-06-22,14:20:00,3,1,30,1,1,9,1
A201245GU71481,2012-06-23,10:30:00,3,6,30,0,1,1,1
A201245GU71485,2012-06-18,06:35:00,3,3,70,0,1,2,2
A201245GU71529,2012-06-26,18:00:00,3,6,30,9,1,2,2
A201245GU71648,2012-06-29,19:30:00,3,3,50,7,1,1,1
A201245GU71651,2012-06-16,08:50:00,3,6,40,3,1,1,1
A201245GU71671,2012-06-28,18:29:00,3,6,60,8,1,1,1
A201245GU71768,2012-07-02,16:10:00,3,3,30,9,1,2,2
A201245GU71775,2012-07-11,08:25:00,3,6,40,8,1,1,1
A201245GU71809,2012-07-04,09:15:00,3,6,40,6,1,2,2
A201245GU71851,2012-06-25,16:30:00,6,1,30,1,1,1,1
A201245GU71856,2012-07-02,17:45:00,5,6,30,3,1,2,2
A201245GU71896,2012-07-03,08:40:00,3,6,30,0,1,1,1
A201245GU71985,2012-07-04,14:25:00,3,6,30,0,1,8,2
A201245GU72000,2012-07-04,20:25:00,5,6,60,0,1,1,1
A201245GU72019,2012-07-04,16:58:00,3,3,70,3,1,1,1
A201245GU72021,2012-07-01,08:30:00,3,1,40,1,1,1,1
A201245GU72106,2012-07-17,10:49:00,3,3,30,3,1,1,1
A201245GU72122,2012-07-08,13:25:00,6,2,30,0,1,1,2
A201245GU72142,2012-06-27,17:30:00,3,3,30,0,1,1,1
A201245GU72152,2012-07-17,12:35:00,5,6,30,6,1,1,2
A201245GU72256,2012-06-25,17:34:00,3,6,30,3,1,1,1
A201245GU72283,2012-07-16,21:17:00,3,3,50,0,6,1,2
A201245GU72295,2012-07-20,19:05:00,6,6,30,9,1,1,1
A201245GU72298,2012-07-20,18:45:00,3,6,30,3,1,1,1
A201245GU72306,2012-07-17,15:15:00,3,6,40,3,1,1,1
A201245GU72365,2012-07-21,18:50:00,6,6,60,0,1,1,1
A201245GU72386,2012-07-24,18:30:00,6,6,30,0,1,1,1
A201245GU72394,2012-07-24,15:30:00,3,6,40,0,1,1,1
A201245GU72496,2012-07-18,02:36:00,6,6,30,6,6,1,1
A201245GU72500,2012-07-27,16:00:00,5,6,30,3,1,1,1
A201245GU72545,2012-07-26,12:25:00,3,6,30,0,1,1,1
A201245GU72622,2012-07-25,10:42:00,1,3,70,5,1,1,1
A201245GU72652,2012-07-22,15:38:00,4,6,40,3,1,1,1
A201245GU72659,2012-07-20,08:50:00,3,6,40,3,1,1,1
A201245GU72665,2012-07-25,16:15:00,3,3,40,7,1,1,1
A201245GU72747,2012-08-03,17:34:00,3,6,40,0,1,1,1
A201245GU72789,2012-08-06,17:16:00,3,7,70,5,1,2,2
A201245GU72790,2012-08-01,10:00:00,6,6,30,3,1,1,1
A201245GU72798,2012-08-01,14:12:00,6,2,30,9,1,1,1
A201245GU72825,2012-07-30,20:23:00,3,6,30,6,1,1,1
A201245GU72833,2012-07-29,17:34:00,3,2,30,1,1,2,2
A201245GU72835,2012-08-05,18:30:00,3,3,70,0,1,1,1
A201245GU72844,2012-07-30,09:27:00,1,3,70,5,1,1,1
A201245GU72849,2012-08-08,08:55:00,5,6,60,0,1,1,2
A201245GU72858,2012-08-11,10:50:00,3,2,30,7,1,1,1
A201245GU72866,2012-08-09,09:51:00,3,6,30,6,1,1,1
A201245GU72867,2012-08-05,20:30:00,3,6,30,3,1,1,1
A201245GU72915,2012-08-13,17:45:00,3,9,30,9,1,1,2
A201245GU72956,2012-08-12,18:20:00,3,6,30,3,1,1,1
A201245GU73060,2012-08-16,17:19:00,4,6,30,3,1,1,1
A201245GU73129,2012-07-23,14:10:00,4,6,30,3,1,1,1
A201245GU73168,2012-08-24,18:00:00,3,6,30,0,1,1,1
A201245GU73217,2012-08-27,01:50:00,3,3,40,0,4,1,1
A201245GU73231,2012-08-26,18:45:00,5,6,40,0,1,1,1
A201245GU73293,2012-08-14,18:20:00,6,6,60,3,1,1,1
A201245GU73295,2012-08-27,13:55:00,3,1,50,1,1,1,1
A201245GU73320,2012-08-18,21:00:00,3,3,70,0,6,1,1
A201245GU73373,2012-08-24,21:20:00,3,6,40,0,6,2,2
A201245GU73413,2012-08-23,09:10:00,6,6,60,0,1,1,1
A201245GU73416,2012-08-23,19:43:00,6,6,30,0,1,9,1
A201245GU73447,2012-08-28,08:47:00,3,3,60,8,1,1,1
A201245GU73501,2012-09-05,08:15:00,6,6,30,3,1,1,1
A201245GU73531,2012-09-05,18:28:00,3,6,30,9,1,1,1
A201245GU73613,2012-09-05,11:53:00,3,6,30,8,1,1,1
A201245GU73660,2012-09-07,18:18:00,6,6,30,3,1,1,1
A201245GU73690,2012-09-14,07:20:00,6,9,30,0,1,9,1
A201245GU73697,2012-09-08,15:12:00,4,6,40,8,1,1,1
A201245GU73705,2012-09-06,16:30:00,3,3,70,0,1,1,1
A201245GU73717,2012-09-07,15:39:00,3,6,30,3,1,1,1
A201245GU73740,2012-09-06,09:33:00,3,3,50,0,1,1,1
A201245GU73799,2012-09-17,08:15:00,3,3,60,1,1,1,1
A201245GU73806,2012-09-12,19:00:00,4,6,30,0,5,1,1
A201245GU73813,2012-09-16,08:00:00,3,3,40,5,1,1,1
A201245GU73823,2012-09-04,17:15:00,6,6,30,7,1,1,1
A201245GU73830,2012-09-09,18:00:00,3,1,30,1,1,1,1
A201245GU73842,2012-09-09,08:40:00,6,1,30,2,1,1,1
A201245GU73878,2012-09-18,10:16:00,3,6,30,3,1,1,1
A201245GU73897,2012-09-14,15:00:00,6,6,30,0,1,1,1
A201245GU73898,2012-09-14,14:50:00,3,6,30,0,1,1,1
A201245GU74078,2012-09-27,20:50:00,6,6,30,0,4,1,1
A201245GU74150,2012-09-25,08:10:00,4,6,40,9,1,1,1
A201245GU74155,2012-09-26,12:23:00,3,3,30,9,1,1,1
A201245GU74190,2012-09-27,08:40:00,3,3,50,0,1,9,2
A201245GU74297,2012-10-04,17:00:00,3,6,30,1,1,9,1
A201245GU74303,2012-09-28,12:29:00,3,3,40,6,1,1,1
A201245GU74337,2012-10-04,14:39:00,5,6,60,8,1,1,1
A201245GU74339,2012-10-04,15:44:00,3,3,50,5,1,1,1
A201245GU74431,2012-10-10,17:39:00,3,6,30,0,1,1,1
A201245GU74432,2012-10-09,16:50:00,3,6,30,0,1,1,1
A201245GU74447,2012-10-01,16:38:00,5,6,40,9,1,1,2
A201245GU74450,2012-10-08,08:40:00,3,6,30,0,1,2,2
A201245GU74485,2012-10-11,15:28:00,3,3,60,0,1,2,2
A201245GU74520,2012-10-12,06:50:00,4,3,40,0,4,2,2
A201245GU74592,2012-10-15,13:00:00,6,6,30,9,1,2,2
A201245GU74596,2012-10-15,08:50:00,3,6,30,3,1,1,1
A201245GU74634,2012-10-15,17:11:00,3,6,40,8,1,1,1
A201245GU74643,2012-10-16,14:45:00,3,6,40,8,1,9,1
A201245GU74738,2012-10-17,11:56:00,3,6,30,6,1,1,1
A201245GU74763,2012-10-22,16:25:00,3,6,30,0,1,2,2
A201245GU74795,2012-10-10,07:49:00,5,6,40,0,1,1,1
A201245GU74809,2012-10-17,07:35:00,1,3,70,0,1,1,2
A201245GU74832,2012-10-05,18:00:00,3,6,40,0,6,1,1
A201245GU74861,2012-10-27,13:40:00,6,6,30,0,1,9,1
A201245GU74911,2012-10-19,16:25:00,6,6,30,3,1,2,2
A201245GU74980,2012-10-24,17:45:00,3,6,50,6,7,1,2
A201245GU75018,2012-10-28,18:11:00,1,3,70,5,4,2,2
A201245GU75027,2012-10-30,12:59:00,3,3,50,5,1,1,1
A201245GU75037,2012-10-30,18:26:00,3,1,40,1,4,1,1
A201245GU75039,2012-10-31,19:06:00,6,6,30,6,4,2,2
A201245GU75043,2012-10-08,08:55:00,3,6,40,3,1,2,2
A201245GU75103,2012-06-29,15:03:00,3,6,50,6,1,1,1
A201245GU75111,2012-10-28,17:15:00,3,6,30,0,6,2,2
A201245GU75177,2012-09-24,16:13:00,3,1,50,1,1,1,1
A201245MO66981,2012-01-03,15:30:00,5,9,30,8,1,9,1
A201245MO67181,2012-01-03,23:28:00,3,6,40,9,6,4,2
A201245MO67280,2012-01-06,08:16:00,4,6,40,0,1,8,4
A201245MO67374,2012-01-12,23:25:00,5,6,30,0,4,1,1
A201245MO67385,2012-01-10,16:10:00,3,3,60,5,4,1,1
A201245MO67437,2012-01-15,13:13:00,4,6,40,0,1,1,1
A201245MO67615,2012-01-23,09:23:00,3,6,30,8,1,1,1
A201245MO67747,2012-01-25,17:18:00,3,6,50,0,6,1,2
A201245MO67842,2012-01-25,18:00:00,6,6,30,6,4,1,2
A201245MO67925,2012-01-29,12:40:00,5,6,60,0,1,1,2
A201245MO67953,2012-01-29,17:51:00,3,6,50,0,7,9,1
A201245MO68123,2012-02-10,06:49:00,3,3,60,0,7,1,4
A201245MO68212,2012-02-09,07:30:00,3,6,40,1,1,1,1
A201245MO68243,2012-02-15,11:11:00,4,6,30,3,1,1,1
A201245MO68261,2012-02-17,18:30:00,6,6,30,0,6,1,2
A201245MO68270,2012-02-17,16:50:00,5,9,30,0,7,9,1
A201245MO68340,2012-02-25,09:00:00,3,3,40,3,1,1,1
A201245MO68387,2012-02-28,12:05:00,3,6,40,0,1,1,1
A201245MO68521,2012-02-19,12:50:00,4,6,30,8,1,1,1
A201245MO68581,2012-02-27,15:30:00,3,1,50,1,1,1,1
A201245MO68707,2012-03-05,15:30:00,3,3,50,3,1,1,1
A201245MO68781,2012-02-28,16:10:00,3,1,50,1,1,1,1
A201245MO68818,2012-03-08,08:18:00,1,3,70,0,1,1,1
A201245MO68874,2012-02-29,19:36:00,3,6,60,0,6,1,1
A201245MO68898,2012-03-12,07:15:00,1,3,70,1,1,7,1
A201245MO68899,2012-03-03,14:45:00,3,6,40,3,1,1,1
A201245MO68968,2012-03-10,13:36:00,1,3,40,1,1,1,1
A201245MO69072,2012-03-17,03:39:00,5,6,30,7,4,1,1
A201245MO69088,2012-02-22,17:30:00,3,3,70,1,4,1,2
A201245MO69167,2012-03-15,14:06:00,3,1,70,1,1,1,1
A201245MO69194,2012-03-21,11:51:00,3,2,30,3,1,1,1
A201245MO69217,2012-03-24,12:22:00,3,6,40,0,1,1,1
A201245MO69242,2012-03-27,13:53:00,5,6,40,0,1,1,1
A201245MO69360,2012-03-12,11:20:00,6,6,30,0,1,1,1
A201245MO69362,2012-04-01,14:40:00,3,3,40,1,1,1,1
A201245MO69460,2012-04-02,18:00:00,3,1,30,1,1,1,1
A201245MO69464,2012-03-26,09:54:00,5,6,60,0,1,1,2
A201245MO69557,2012-04-12,21:30:00,5,9,20,8,6,1,1
A201245MO69568,2012-04-08,16:45:00,5,6,60,0,1,1,1
A201245MO69611,2012-04-01,13:58:00,4,6,30,3,1,1,1
A201245MO69635,2012-03-30,14:45:00,3,6,30,0,1,1,1
A201245MO69640,2012-04-04,14:30:00,5,6,40,0,1,1,1
A201245MO69675,2012-04-07,19:25:00,6,6,30,2,1,9,1
A201245MO69691,2012-04-10,14:00:00,3,1,70,1,1,1,1
A201245MO69755,2012-04-04,16:02:00,6,6,30,3,1,1,1
A201245MO69791,2012-04-18,15:20:00,6,6,40,0,1,2,2
A201245MO69816,2012-04-19,13:00:00,3,2,30,0,1,2,2
A201245MO69837,2012-04-15,14:50:00,3,6,40,0,1,1,1
A201245MO69844,2012-04-18,09:05:00,3,6,50,0,1,5,2
A201245MO69895,2012-04-14,13:47:00,5,6,40,0,1,1,1
A201245MO69930,2012-04-23,09:02:00,3,3,40,3,1,2,2
A201245MO69959,2012-04-18,15:30:00,3,3,70,1,1,5,2
A201245MO69970,2012-04-17,17:55:00,6,6,60,0,1,2,2
A201245MO70061,2012-04-23,09:45:00,6,6,30,9,1,5,2
A201245MO70166,2012-05-02,16:00:00,5,6,30,3,1,1,1
A201245MO70197,2012-04-26,22:06:00,1,3,50,0,4,2,2
A201245MO70216,2012-05-02,13:32:00,6,6,30,3,1,1,2
A201245MO70259,2012-04-30,10:00:00,5,6,30,3,1,1,1
A201245MO70294,2012-05-04,18:42:00,6,6,30,0,1,1,1
A201245MO70310,2012-05-08,08:40:00,6,6,30,9,1,1,1
A201245MO70323,2012-05-03,08:45:00,3,6,30,0,1,1,1
A201245MO70449,2012-05-16,15:15:00,6,6,30,3,1,1,1
A201245MO70527,2012-05-14,18:17:00,5,6,60,3,1,1,1
A201245MO70536,2012-05-15,16:32:00,3,6,40,6,1,1,2
A201245MO70538,2012-05-16,15:00:00,6,6,40,0,1,1,1
A201245MO70539,2012-05-13,16:00:00,3,3,60,0,1,1,1
A201245MO70578,2012-05-14,14:25:00,3,6,30,3,1,2,2
A201245MO70581,2012-05-14,17:25:00,4,2,30,3,1,1,2
A201245MO70605,2012-05-16,11:26:00,1,3,70,0,1,1,1
A201245MO70624,2012-05-18,17:30:00,3,6,30,0,1,1,1
A201245MO70659,2012-05-18,08:35:00,6,6,20,0,1,1,1
A201245MO70798,2012-05-27,14:52:00,3,6,40,3,1,1,1
A201245MO70928,2012-05-29,08:14:00,1,3,70,0,1,1,1
A201245MO71149,2012-05-31,17:00:00,6,9,30,9,1,1,1
A201245MO71169,2012-06-08,17:15:00,3,1,40,1,1,1,1
A201245MO71210,2012-06-01,08:30:00,3,2,30,0,1,1,1
A201245MO71260,2012-06-06,11:30:00,3,3,40,9,1,1,1
A201245MO71296,2012-06-06,19:05:00,3,6,40,9,1,1,1
A201245MO71301,2012-06-07,13:44:00,4,6,30,3,1,5,2
A201245MO71326,2012-06-16,20:46:00,3,3,60,3,1,2,2
A201245MO71386,2012-06-17,10:38:00,4,6,40,0,1,1,1
A201245MO71492,2012-06-17,06:52:00,3,3,40,0,1,1,1
A201245MO71649,2012-06-29,20:44:00,4,6,40,0,1,1,1
A201245MO71652,2012-06-30,18:09:00,3,6,30,0,1,1,1
A201245MO71839,2012-07-03,07:45:00,3,3,40,8,1,2,2
A201245MO71842,2012-06-30,17:40:00,3,6,40,6,1,1,1
A201245MO71861,2012-06-28,12:25:00,3,6,60,9,1,1,1
A201245MO71874,2012-06-28,19:11:00,3,6,40,7,1,1,1
A201245MO71886,2012-06-28,16:30:00,1,3,70,0,1,1,1
A201245MO71927,2012-07-04,06:51:00,3,6,50,0,1,2,2
A201245MO71943,2012-07-01,09:25:00,6,6,30,0,1,1,1
A201245MO71997,2012-07-06,14:15:00,3,1,60,1,1,8,2
A201245MO72020,2012-07-06,20:05:00,5,6,40,3,1,8,1
A201245MO72064,2012-07-07,15:06:00,4,6,40,3,1,1,1
A201245MO72107,2012-07-01,22:48:00,1,3,70,0,4,1,1
A201245MO72225,2012-07-21,08:25:00,3,3,40,0,1,1,1
A201245MO72444,2012-07-24,17:20:00,3,6,50,0,1,1,1
A201245MO72562,2012-07-10,17:57:00,4,6,40,0,1,2,2
A201245MO72581,2012-07-27,18:50:00,3,6,50,0,1,1,1
A201245MO72592,2012-07-26,12:08:00,3,6,40,0,1,1,1
A201245MO72656,2012-07-11,20:38:00,3,6,50,0,1,1,1
A201245MO72699,2012-08-02,13:08:00,3,6,50,3,1,1,2
A201245MO72785,2012-07-20,08:50:00,3,6,60,0,1,1,1
A201245MO72882,2012-08-09,18:20:00,3,6,40,0,1,1,1
A201245MO72885,2012-08-08,11:07:00,1,7,70,5,1,1,1
A201245MO72893,2012-08-10,16:20:00,4,6,40,3,1,1,1
A201245MO72980,2012-08-12,10:54:00,1,3,70,0,1,1,1
A201245MO73071,2012-07-28,10:00:00,6,6,30,3,1,1,1
A201245MO73147,2012-08-19,20:50:00,1,3,70,0,7,1,1
A201245MO73172,2012-08-15,07:15:00,3,1,50,1,1,1,1
A201245MO73215,2012-08-25,14:50:00,3,6,30,3,1,1,1
A201245MO73278,2012-08-29,20:40:00,3,1,50,1,4,1,1
A201245MO73294,2012-08-23,15:55:00,3,6,30,0,1,1,1
A201245MO73422,2012-08-26,11:23:00,3,3,50,9,1,1,1
A201245MO73428,2012-08-14,17:00:00,3,6,60,3,1,1,1
A201245MO73441,2012-07-28,10:50:00,5,6,40,5,1,1,1
A201245MO73442,2012-08-31,08:53:00,6,6,30,3,1,1,1
A201245MO73485,2012-08-26,12:58:00,1,3,70,0,1,1,1
A201245MO73503,2012-08-19,10:00:00,3,1,50,1,1,1,1
A201245MO73526,2012-09-05,18:10:00,6,6,30,0,1,1,1
A201245MO73585,2012-09-07,20:20:00,1,7,50,1,7,1,1
A201245MO73586,2012-08-23,22:50:00,3,3,60,3,7,4,4
A201245MO73633,2012-09-08,17:00:00,3,6,30,9,1,1,1
A201245MO73636,2012-09-03,18:52:00,3,6,30,3,7,1,1
A201245MO73715,2012-09-12,06:25:00,6,6,30,3,7,1,1
A201245MO73719,2012-09-07,04:13:00,1,3,70,0,4,1,1
A201245MO73769,2012-09-02,15:00:00,3,3,50,3,1,1,1
A201245MO73772,2012-09-06,10:25:00,3,1,50,1,1,1,1
A201245MO73817,2012-09-12,08:30:00,5,6,40,0,1,1,1
A201245MO73843,2012-09-09,10:05:00,6,6,30,3,1,1,1
A201245MO73893,2012-09-16,18:00:00,3,6,30,8,1,1,1
A201245MO73951,2012-09-24,08:15:00,6,6,30,3,1,1,2
A201245MO73964,2012-09-24,07:50:00,3,6,30,3,1,1,1
A201245MO74020,2012-09-22,12:10:00,3,2,30,0,1,9,1
A201245MO74025,2012-09-22,17:56:00,3,1,70,1,1,1,1
A201245MO74382,2012-10-05,19:50:00,1,3,70,0,4,1,1
A201245MO74385,2012-10-06,08:45:00,4,6,30,8,1,1,1
A201245MO74389,2012-10-04,13:00:00,5,6,30,9,1,1,1
A201245MO74406,2012-09-29,22:08:00,6,1,30,1,4,1,1
A201245MO74464,2012-10-11,14:45:00,3,6,30,6,1,2,2
A201245MO74484,2012-09-11,09:00:00,3,6,40,3,1,1,1
A201245MO74490,2012-10-12,16:50:00,6,6,30,3,1,1,1
A201245MO74556,2012-09-27,21:39:00,1,3,70,0,4,1,1
A201245MO74557,2012-10-13,13:01:00,3,6,30,9,1,1,2
A201245MO74616,2012-10-13,18:25:00,4,6,40,0,6,9,2
A201245MO74633,2012-10-12,14:11:00,6,6,30,0,1,1,1
A201245MO74663,2012-10-17,12:14:00,3,6,30,9,1,1,2
A201245MO74673,2012-10-09,13:05:00,5,6,30,3,1,1,1
A201245MO74797,2012-10-15,17:27:00,3,2,30,8,1,1,1
A201245MO74899,2012-10-08,14:45:00,3,6,50,3,1,1,2
A201245MO75017,2012-10-29,20:07:00,3,3,50,0,6,1,2
A201245MO75073,2012-10-29,08:50:00,3,6,30,3,1,8,2
A201245MO75074,2012-10-27,10:40:00,3,1,40,1,1,1,1
A201245RE67167,2012-01-04,11:45:00,3,3,30,6,1,9,1
A201245RE67218,2012-01-07,22:03:00,3,6,40,3,4,1,2
A201245RE67230,2012-01-09,19:58:00,1,3,70,0,4,1,1
A201245RE67290,2012-01-09,17:35:00,3,6,30,3,7,1,1
A201245RE67331,2012-01-13,07:45:00,6,6,30,3,7,9,1
A201245RE67372,2012-01-03,22:15:00,6,6,30,3,4,1,1
A201245RE67391,2012-01-13,19:45:00,3,1,30,1,4,1,1
A201245RE67426,2012-01-11,12:10:00,1,3,70,0,1,1,1
A201245RE67481,2012-01-19,17:15:00,3,6,30,0,4,1,2
A201245RE67489,2012-01-17,12:46:00,3,6,40,3,1,1,1
A201245RE67505,2012-01-18,15:00:00,3,6,40,3,1,2,2
A201245RE67511,2012-01-17,19:50:00,3,1,30,1,4,1,2
A201245RE67523,2012-01-18,10:15:00,3,6,30,3,1,2,2
A201245RE67535,2012-01-23,07:20:00,5,1,30,1,4,1,1
A201245RE67574,2012-01-15,09:20:00,6,6,30,0,1,1,1
A201245RE67580,2012-01-16,08:45:00,3,6,30,9,1,8,4
A201245RE67604,2012-01-19,11:10:00,3,3,30,3,1,1,2
A201245RE67606,2012-01-16,10:37:00,3,6,30,3,1,1,1
A201245RE67652,2012-01-22,07:00:00,1,3,70,5,7,4,1
A201245RE67691,2012-01-26,18:30:00,3,6,30,3,4,1,1
A201245RE67704,2012-01-24,14:30:00,3,6,40,8,1,2,2
A201245RE67739,2012-01-29,18:11:00,1,3,70,0,7,1,1
A201245RE67746,2012-01-25,20:51:00,3,2,30,6,4,1,1
A201245RE67756,2012-01-20,20:07:00,3,2,30,0,4,1,1
